city_development_index,experience_num,last_new_job_num,company_size_num,education_num,company_type_was_missing,company_size_was_missing,gender_was_missing,gender_Female,gender_Male,gender_Other,gender_Unknown,relevent_experience_Has relevent experience,relevent_experience_No relevent experience,enrolled_university_Full time course,enrolled_university_Part time course,enrolled_university_no_enrollment,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,target,training_hours_log,career_stage_num,stability_score,upskilling_intensity
0.624,3.0,1.0,4.0,3.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.970291913552122,0,0.35,0.9925729783880305
0.754,13.0,4.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.0238805208462765,2,0.5875,0.3588486086318769
0.91,4.0,2.0,4.0,3.0,1,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,5.081404364984463,1,0.45,1.0162808729968926
0.698,21.0,5.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.564348191467836,2,0.625,0.2074703723394471
0.884,21.0,5.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,4.844187086458591,2,0.5,0.22019032211175416
0.92,3.0,3.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0,3.258096538021482,0,0.3,0.8145241345053705
0.92,21.0,1.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.060443010546419,2,0.35,0.1845655913884736
0.925,13.0,1.0,3.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,5.0238805208462765,2,0.2875,0.3588486086318769
0.926,18.0,2.0,6.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,3.8501476017100584,2,0.575,0.20263934745842413
0.722,5.0,1.0,3.0,3.0,1,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.6109179126442243,1,0.2875,0.6018196521073708
0.926,16.0,1.0,0.0,3.0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,4.718498871295094,2,0.1,0.27755875713500555
0.624,6.0,1.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.3694478524670215,1,0.2875,0.6242068360667173
0.92,21.0,1.0,4.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.7612001156935624,2,0.35,0.17096364162243466
0.6659999999999999,14.0,2.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.9318256327243257,2,0.2,0.2621217088482884
0.939,21.0,3.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,1.6094379124341003,2,0.3,0.07315626874700455
0.92,4.0,1.0,4.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,4.219507705176107,1,0.35,0.8439015410352214
0.89,0.0,0.0,0.0,2.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,3.091042453358316,0,0.0,3.091042453358316
0.926,21.0,5.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,2.5649493574615367,2,0.5,0.11658860715734258
0.92,9.0,2.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,4.727387818712341,1,0.5125,0.4727387818712341
0.624,2.0,0.0,0.0,2.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0,4.787491742782046,0,0.0,1.5958305809273485
0.855,6.0,1.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.127134385045092,1,0.2875,0.5895906264350131
0.926,21.0,5.0,1.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.9444389791664403,2,0.5625,0.13383813541665637
0.92,18.0,2.0,0.0,3.0,0,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,3.4011973816621555,2,0.2,0.17901038850853448
0.624,2.0,0.0,3.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.4011973816621555,0,0.1875,1.1337324605540517
0.92,3.0,2.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,3.044522437723423,0,0.3875,0.7611306094308558
0.926,21.0,5.0,4.0,5.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,4.394449154672439,2,0.75,0.19974768884874725
0.624,6.0,1.0,0.0,3.0,1,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,2.70805020110221,1,0.1,0.3868643144431729
0.92,10.0,1.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,4.442651256490317,1,0.35,0.40387738695366515
0.939,15.0,1.0,1.0,4.0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.4657359027997265,2,0.1625,0.2166084939249829
0.91,6.0,1.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,3.4965075614664802,1,0.1,0.4995010802094972
0.926,21.0,5.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,1.791759469228055,2,0.5,0.08144361223763887
0.91,18.0,5.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.302585092994046,2,0.6875,0.12118868910494979
0.743,1.0,1.0,0.0,2.0,0,1,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,1.3862943611198906,0,0.1,0.6931471805599453
0.92,12.0,1.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,3.7612001156935624,2,0.2875,0.2893230858225817
0.92,13.0,1.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.153291594497779,2,0.6,0.36809225674984136
0.92,21.0,3.0,7.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.295836866004329,2,0.7375,0.14981076663656043
0.698,21.0,5.0,7.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.198497031265826,2,0.9375,0.2362953196029921
0.624,7.0,2.0,8.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.6390573296152584,1,0.7,0.3298821662019073
0.887,15.0,1.0,1.0,2.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,4.343805421853684,2,0.1625,0.27148783886585526
0.92,19.0,4.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.4011973816621555,2,0.5875,0.17005986908310777
0.91,4.0,1.0,0.0,3.0,1,1,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,1.9459101490553132,1,0.1,0.38918202981106265
0.92,1.0,1.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,2.9444389791664403,0,0.225,1.4722194895832201
0.92,21.0,2.0,8.0,5.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.8903717578961645,2,0.7,0.13138053444982567
0.624,3.0,0.0,0.0,3.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,2.302585092994046,0,0.0,0.5756462732485115
0.939,2.0,0.0,8.0,2.0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,5.198497031265826,0,0.5,1.7328323437552753
0.624,6.0,3.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.90527477843843,1,0.8,0.7007535397769186
0.92,16.0,5.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.5217885770490405,2,1.0,0.2659875633558259
0.899,12.0,2.0,8.0,2.0,0,0,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.0,4.605170185988092,2,0.7,0.35424386046062245
0.7759999999999999,4.0,1.0,1.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,4.6913478822291435,1,0.1625,0.9382695764458286
0.555,4.0,1.0,6.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.5263605246161616,1,0.475,0.7052721049232323
0.727,8.0,1.0,0.0,4.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.5263605246161616,1,0.1,0.3918178360684624
0.91,5.0,1.0,0.0,2.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0,4.219507705176107,1,0.1,0.7032512841960178
0.91,9.0,1.0,8.0,4.0,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.2188758248682006,1,0.6,0.32188758248682003
0.767,3.0,1.0,3.0,3.0,0,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,4.02535169073515,0,0.2875,1.0063379226837874
0.624,7.0,1.0,3.0,4.0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,3.2188758248682006,1,0.2875,0.40235947810852507
0.92,21.0,5.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.5553480614894135,2,0.5,0.16160673006770063
0.913,10.0,4.0,2.0,2.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,3.4339872044851463,1,0.525,0.31218065495319514
0.6659999999999999,21.0,1.0,5.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.2188758248682006,2,0.4125,0.1463125374940091
0.698,11.0,2.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,4.6913478822291435,2,0.2,0.3909456568524286
0.92,21.0,4.0,8.0,5.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.394449154672439,2,0.9,0.19974768884874725
0.802,15.0,5.0,1.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.6109179126442243,2,0.5625,0.22568236954026402
0.92,19.0,1.0,6.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.574710978503383,2,0.475,0.22873554892516915
0.92,21.0,5.0,0.0,3.0,0,1,0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,4.897839799950911,2,0.5,0.2226290818159505
0.92,11.0,2.0,4.0,3.0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.0794415416798357,2,0.45,0.17328679513998632
0.92,21.0,3.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.043425116919247,2,0.55,0.22924659622360213
0.91,21.0,5.0,3.0,2.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,2.1972245773362196,2,0.6875,0.09987384442437362
0.91,15.0,1.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.0794415416798357,2,0.2875,0.12996509635498973
0.493,4.0,1.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.9318256327243257,1,0.1,0.7863651265448651
0.847,14.0,2.0,1.0,3.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,3.044522437723423,2,0.2625,0.20296816251489486
0.92,21.0,5.0,6.0,3.0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.634728988229636,2,0.875,0.21066949946498345
0.878,7.0,1.0,3.0,2.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,2.5649493574615367,1,0.2875,0.3206186696826921
0.92,21.0,5.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.091042453358316,2,0.75,0.14050192969810527
0.6890000000000001,6.0,2.0,1.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,3.1780538303479458,1,0.2625,0.45400769004970654
0.624,2.0,1.0,0.0,3.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.5553480614894135,0,0.1,1.1851160204964712
0.926,10.0,1.0,4.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.367295829986474,1,0.35,0.3061178027260431
0.624,17.0,1.0,8.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,3.295836866004329,2,0.6,0.1831020481113516
0.878,9.0,3.0,3.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,2.70805020110221,1,0.4875,0.270805020110221
0.92,15.0,5.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.295836866004329,2,0.8125,0.20598980412527057
0.91,21.0,5.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,3.2188758248682006,2,0.75,0.1463125374940091
0.92,21.0,5.0,6.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,2.4849066497880004,2,0.875,0.11295030226309093
0.926,21.0,3.0,2.0,2.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,4.983606621708336,2,0.425,0.2265275737140153
0.92,10.0,3.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.9512437185814275,1,0.3,0.35920397441649343
0.884,8.0,2.0,1.0,4.0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,3.9318256327243257,1,0.2625,0.4368695147471473
0.624,2.0,1.0,3.0,4.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,3.4339872044851463,0,0.2875,1.1446624014950488
0.55,7.0,2.0,5.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.0,4.290459441148391,1,0.5125,0.5363074301435489
0.893,14.0,4.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,4.394449154672439,2,0.5875,0.2929632769781626
0.92,21.0,3.0,6.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,2.302585092994046,2,0.675,0.10466295877245663
0.899,16.0,5.0,8.0,4.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.9318256327243257,2,1.0,0.23128386074848975
0.698,6.0,2.0,2.0,3.0,0,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,3.7376696182833684,1,0.325,0.5339528026119098
0.92,4.0,0.0,0.0,3.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.1354942159291497,1,0.0,0.62709884318583
0.895,21.0,5.0,4.0,4.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,5.056245805348308,2,0.75,0.22982935478855945
0.624,21.0,5.0,0.0,5.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.6109179126442243,2,0.5,0.16413263239291928
0.698,9.0,2.0,0.0,2.0,1,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0,3.1780538303479458,1,0.2,0.31780538303479455
0.913,21.0,0.0,8.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.777652323222656,2,0.5,0.2626205601464844
0.91,2.0,2.0,6.0,2.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,3.7612001156935624,0,0.575,1.253733371897854
0.624,5.0,1.0,6.0,3.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,3.6375861597263857,1,0.475,0.6062643599543976
0.92,7.0,1.0,0.0,2.0,1,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0,3.713572066704308,1,0.1,0.4641965083380385
0.921,4.0,3.0,0.0,2.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.0,3.091042453358316,1,0.3,0.6182084906716632
0.91,5.0,2.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,4.532599493153256,1,0.325,0.7554332488588761
0.91,18.0,5.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.127134385045092,2,0.75,0.21721759921289957
0.913,7.0,5.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.091042453358316,1,0.625,0.3863803066697895
0.794,7.0,0.0,0.0,3.0,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.8918202981106265,1,0.0,0.4864775372638283
0.624,0.0,5.0,0.0,4.0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.58351893845611,0,0.5,3.58351893845611
0.7759999999999999,21.0,4.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,3.4011973816621555,2,0.4,0.15459988098464342
0.924,6.0,3.0,1.0,2.0,1,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,3.1780538303479458,1,0.3625,0.45400769004970654
0.924,5.0,5.0,0.0,3.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,2.1972245773362196,1,0.5,0.3662040962227033
0.884,11.0,1.0,1.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.6109179126442243,2,0.1625,0.3009098260536854
0.92,21.0,1.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,3.871201010907891,2,0.1,0.17596368231399506
0.91,21.0,1.0,3.0,5.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.672828834461906,2,0.2875,0.21240131065735934
0.92,4.0,3.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,4.330733340286331,1,0.425,0.8661466680572663
0.92,5.0,5.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0,5.10594547390058,1,0.75,0.8509909123167634
0.92,7.0,1.0,0.0,3.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.6094379124341003,1,0.1,0.20117973905426254
0.92,21.0,0.0,0.0,3.0,1,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,3.367295829986474,2,0.0,0.15305890136302155
0.754,12.0,2.0,6.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.871201010907891,2,0.575,0.29778469314676087
0.624,0.0,1.0,1.0,3.0,0,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,4.23410650459726,0,0.1625,4.23410650459726
0.926,9.0,0.0,0.0,3.0,0,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.4657359027997265,1,0.0,0.34657359027997264
0.624,6.0,0.0,0.0,3.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,5.087596335232384,1,0.0,0.7267994764617691
0.698,3.0,1.0,6.0,3.0,1,0,1,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,3.332204510175204,0,0.475,0.833051127543801
0.915,10.0,1.0,8.0,2.0,0,0,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,4.584967478670572,1,0.6,0.41681522533368837
0.843,15.0,5.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.828641396489095,2,0.75,0.23929008728056844
0.762,5.0,0.0,0.0,3.0,1,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,1.9459101490553132,1,0.0,0.32431835817588556
0.91,8.0,1.0,6.0,3.0,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,4.51085950651685,1,0.475,0.5012066118352055
0.624,7.0,1.0,1.0,4.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.330733340286331,1,0.1625,0.5413416675357914
0.92,21.0,2.0,0.0,3.0,1,1,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,4.007333185232471,2,0.2,0.18215150841965777
0.92,5.0,1.0,6.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,3.970291913552122,1,0.475,0.6617153189253536
0.624,4.0,4.0,4.0,3.0,0,0,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,1.6094379124341003,1,0.65,0.32188758248682003
0.624,3.0,2.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.127134385045092,0,0.45,1.031783596261273
0.767,2.0,0.0,0.0,3.0,0,1,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,4.143134726391533,0,0.0,1.3810449087971775
0.884,4.0,2.0,5.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.532599493153256,1,0.5125,0.9065198986306513
0.925,21.0,5.0,6.0,4.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.8283137373023015,2,0.875,0.2194688062410137
0.92,21.0,1.0,1.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,2.3978952727983707,2,0.1625,0.10899523967265322
0.92,21.0,2.0,3.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,3.044522437723423,2,0.3875,0.13838738353288285
0.624,9.0,2.0,8.0,3.0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,4.007333185232471,1,0.7,0.4007333185232471
0.939,9.0,3.0,4.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,5.081404364984463,1,0.55,0.5081404364984463
0.624,5.0,1.0,3.0,3.0,0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,5.3981627015177525,1,0.2875,0.899693783586292
0.899,10.0,1.0,2.0,3.0,0,0,0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3.828641396489095,1,0.225,0.34805830877173594
